title,link_url,photo_url,address,price,star,feature
味珍香卜肉店,https://ifoodie.tw//restaurant/5594c4ecc03a10074185c447-味珍香卜肉店,https://lh3.googleusercontent.com/MvIaw3Uq0R5ejNfGDj9CoIaKUzNexxSeVQRJCCAo5rqptcL1ZPBPvJE93Gl-cDhaPp4ACFNdxBStiYSpy1BmuwlcnIa5BFg=s360,宜蘭縣三星鄉三星路七段305號,250,3.9,小吃甜點午餐
王塔米糕店,https://ifoodie.tw//restaurant/559bc27ac03a101f6d8b5d6c-王塔米糕店,https://lh3.googleusercontent.com/H0-w2B1xhoXi6egOouXNjviB4v5W9T53cC4LBRvCkB1Brz3_GaCfjrKKK6YRcRD71Pdb-oSaMXCYmPDaRZMdc7tF8Ucoz8GiH5zH34UE0C3OBQ=s360,臺中市清水區中興街30之1號,50,3.5,小吃午餐晚餐
老四川巴蜀麻辣燙,https://ifoodie.tw//restaurant/55a5e624c03a102ec14155d8-老四川巴蜀麻辣燙,https://lh3.googleusercontent.com/Lnw3Itk2IT1Zz_fjxxjFGiX_sIR9gAY9Mop9mVC3Ti3HzLg4bwesXi4-PBpB911fd9g64aHug3qYFVIvO9rO7xxlGaWVO-zeUNogDXzZhFGb=s360,臺北市中山區南京東路二段45號,599,4.3,火鍋宵夜午餐晚餐
Milano Pizzeria 義大利米蘭手工窯烤披薩,https://ifoodie.tw//restaurant/559d55dec03a103ee86c6565-Milano-Pizzeria-義大利米,https://lh3.googleusercontent.com/JoXygGkzgmLReFEb8lA1bCtiZZK3ClmPZkYDFTfuVjvsbg0A4mXzcfTsprbqkUy3EFR4nRGPLn-z2u1zD58zGimm_W5Gm-giq6m02wNJeVkEJA=s360,臺北市中山區四平街55號,500,4.4,義式料理牛排午餐晚餐
銀兔湯咖哩 師大店,https://ifoodie.tw//restaurant/57a0e2372756dd47bec3e9e9-銀兔湯咖哩-師大店,https://lh3.googleusercontent.com/erE101C6IJZmEtionu7rzzqwp72Bjcw5V-BDcgwtE77ZjBSrNITUBU_NZWwtroZxgbFdk-ZYux5pK-RZc848t1i56LuIAA=s360,臺北市大安區浦城街13巷4號,300,4.5,咖哩日本料理午餐晚餐
億哥牛肉湯 後甲店,https://ifoodie.tw//restaurant/58c6df9f2756dd602f419901-億哥牛肉湯-後甲店,https://lh3.googleusercontent.com/APQbQOJiyj2ueHwlRlupFqQRBNHl93WjdCJaFu2l4lRtqaqXLR8dzJ8vto_dWwW6iPDr35K1GwurbVtVTA-1xwkOldYFmnCHrHGik296TTbi2Q=s360,臺南市東區裕農路574號,200,4.3,小吃合菜火鍋宵夜
福哥石窯雞,https://ifoodie.tw//restaurant/5594c649c03a10074185c50b-福哥石窯雞,https://lh3.googleusercontent.com/bUXFew3sW1amS8GRFINjWju-sswwWZhdnULOdtv8mZsooGGMO5SNwNOzNCjjhvzeoG8MNr1ewVWyA8LzXwYJUrbGdZEus3c4_EyXxcJtAC_vUA=s360,宜蘭縣礁溪鄉礁溪路7段65號,500,4.3,合菜午餐晚餐
阿布潘水產,https://ifoodie.tw//restaurant/5ccafd342756dd71d753a07b-阿布潘水產,https://lh3.googleusercontent.com/VmE0u-X-upqN0aVmGZS2HUdx3PQ3uNd4cPgXuwGqRes56X57upG_sy_TXWig57S45GqB603AM2wzaV0G8WXQoBBzYxxYQaHh4S5jYHPz3S0G=s360,臺中市北屯區環中東路二段125之3號,500,4.3,日本料理午餐晚餐
Pocha 韓式熱炒,https://ifoodie.tw//restaurant/566418e6699b6e797def25c9-Pocha-韓式熱炒,https://lh3.googleusercontent.com/1Sk043H4mGppFB0kwkl4VN841X-d2mJfHM0GQFLNYcwVyFYBFrg3r7alPiFNClTsZHcgzNYJSjnlUhlrFSTUiXWFVjv_AUQ=s360,台北市大安區忠孝東路四段216巷19弄9號,400,3.8,約會餐廳晚餐韓式料理餐盒
驥園川菜餐廳,https://ifoodie.tw//restaurant/559dddd6c03a103ee86cb71c-驥園川菜餐廳,https://lh3.googleusercontent.com/KEDoSx9HsTdV8JdriR7dUU_7HL0zTE0lQGsy1YoFL_VZHrGq10WsuwoJkJzI0QRMiCRbnY1kK9OKTB8xlcJWIB6dEG4d2w=s360,臺北市大安區敦化南路一段324號,900,4.0,中式料理合菜午餐晚餐
家樂福重慶店Carrefour Chung Qing Store,https://ifoodie.tw//restaurant/5f89ad152756dd258481f5e2-家樂福重慶店Carrefour-Chun,https://lh3.googleusercontent.com/AZ-aTvyANEkU6GU0OdM-r1kRlhndd1Oht6ZMKobwGYib2-iSIDwH14zUt7MrUWRtGbfxEj6lWehBTS-ZM2ESvG8pdY2H2A=s360,臺北市大同區重慶北路二段171號,350,4.2,火鍋宵夜午餐晚餐
大戶屋台北凱撒店,https://ifoodie.tw//restaurant/559d3c74c03a103ee86c54e7-大戶屋台北凱撒店,https://lh3.googleusercontent.com/9IgvL3-NR6VK7BYqIcyVrggV_J3gi7A8hit4SlVcnQVTdNQbuaFS8pZWyypr9eJy5rzp2Zp4kJnxWKkAyxvVlobGG-qDLK3VPcvrG69zsgYX=s360,臺北市中正區忠孝西路一段38號B1,550,4.3,日本料理合菜港式料理午餐
涮樂和牛鍋物 食べ放題 第一品牌 基隆店,https://ifoodie.tw//restaurant/635d211a658aba5c748400e9-涮樂和牛鍋物-食-放題-第一品牌-基隆店,https://lh3.googleusercontent.com/B-06le8m5dF0RPeTfoayvMTGtEVJ9B4T3MgEDMJ-gGFcutDFyI3FxkmBMLgZnxDcbYWk4LGRZ280LJg_YRzq7oSlg4cFUiC1TMuvB3bLRM7y=s360,仁愛區仁二路236號4F,500,4.8,火鍋精緻高級午餐晚餐
Mr.May義式料理,https://ifoodie.tw//restaurant/587c720a23679c5bf245d1ee-Mr-May義式料理,https://lh3.googleusercontent.com/fBAmc1ZPVfx-rugzjYDSdBELpZt9gK7c008k68fL4WRuWIel02U8kbz8X-3sdNDH6tKgpJVAyN-w7Od63aTrnb9LZHqq3wQ=s360,桃園市中壢區環中東路626號,800,4.2,義式料理午餐晚餐
鴨片館,https://ifoodie.tw//restaurant/559bd04cc03a101f6d8b649e-鴨片館,https://lh3.ggpht.com/jbfahR48gOPbIfF2oRsOWcPdQj_2u0BwJzx8bL4gRoRJDyjrPtZkqdpJDJZOuN9OuACx0TPdWZp-78zzkeaW9KhEPdOFCw=s360,臺中市南屯區文心南三路555號,600,4.3,中式料理火鍋合菜午餐
焼肉スマイル（燒肉Smile） 台中高工店,https://ifoodie.tw//restaurant/623380338282873cc7952e6c-焼肉-燒肉Smile-台中高工店,https://lh3.googleusercontent.com/gMSLkr2OgFrenciBbfUFpum12J5FggENeagP6mI3wbDKIrihlSGVx4PY-CTjO0g43aMBH9n3RPBctfpSBxeY9su0kxyGjvExickRZGGwideryw=s360,臺中市南區高工路388之9號,500,4.9,宵夜午餐晚餐
買醉串燒酒場 德陽店,https://ifoodie.tw//restaurant/602d63fc02935e15f6d3bba3-買醉串燒酒場-德陽店,https://lh3.googleusercontent.com/z0MaClawf1RgV0gUpvyi51Kn3YEaNmyKCcZ7oInWFdxGa3ik3pBeh2j_qLXZPwo8ZWdKnIkovF8Ifm5rw7Xj14sQHmsGTTPyYtO9GDCJj4f8=s360,宜蘭縣礁溪鄉德陽路51號,500,4.6,居酒屋日本料理宵夜晚餐
阿利海產,https://ifoodie.tw//restaurant/5587b52ec03a100eb02ba31c-阿利海產,https://lh6.ggpht.com/GpwBbbdaGEUoaHksuLbyshXDqJ6W3m-0Wc32vmlYnUmGpHAXEjpyFkWUqsiHxr17iOfUayZ8Hauzo5f12DjtWyFyzH1ILzw=s360,屏東縣恆春鎮砂尾路20之1號,300,3.8,合菜午餐晚餐
Mr 38 咖哩 逢甲店,https://ifoodie.tw//restaurant/57127ea52756dd066e9d37bf-Mr-咖哩-逢甲店,https://lh3.googleusercontent.com/fWQkxeuiTsqA67dOfF_tetuts8ppnzn6nmdN-qxcjIqX1Q1rFCqwYM8EsWDnaOwRlvhf8glwjpCAupzehkVyok1n5M4pop61d_Bl8imt2EA=s360,臺中市西屯區至善路212號,250,4.6,咖哩午餐晚餐
老皮哥牛肉麵,https://ifoodie.tw//restaurant/5595fe3ec03a10034b09ca6d-老皮哥牛肉麵,https://lh3.googleusercontent.com/_0rFACHDrtsoh382kT5tDsduYu_g6nM75xPAKGPOwmXAXjr-pU5CJ6ZWHU29v7SOgljZgWUDEmlRXxUA7l0NTcELNo8bE9-w_jwyWOo7E5Y=s360,新竹縣湖口鄉新興路306號,40,3.8,小吃牛肉麵午餐晚餐
玉冠嫩仙草,https://ifoodie.tw//restaurant/5593a972c03a1013ed3aa7bc-玉冠嫩仙草,https://lh4.ggpht.com/imIo859QVqHAP7KdQZj39SoMcI06IZtHRJoQi1mEPGeO2u4FgnZI0rQ_aVtMZ5F1O1x9vT-cYFHFvGCTk-Lvvo-xKaMaoZlR=s360,澎湖縣馬公市民福路32號,650,4.4,甜點小吃冰品飲料下午茶
十二月 粥品 • 茶飲 • 私房菜 健行店,https://ifoodie.tw//restaurant/569f3b59699b6e6a79af6931-十二月-粥品-茶飲-私房菜-健行店,https://lh3.googleusercontent.com/I5nkCgEH_uhFsyQvkpHhEb3_qCxMPjDPxBgjOte1dCJhc9FX0ogXO3SC-s74PJyIYsQOlvE9sOlCVGkGRDZJZ6_vk2UOAg=s360,臺中市西區健行路1041號,700,4.2,小吃火鍋合菜下午茶
海世界複合式碳烤,https://ifoodie.tw//restaurant/5965136a2756dd6e3969f290-海世界複合式碳烤,https://lh3.googleusercontent.com/CNnwTOXoZUr6bSELsaR-hR5eksl2H27XsjEaC4BD9_tjWawaG0yn4VnwnfLZrGe3Ykhu02Ji8h1vTYoQzzWK8Pxm0q3XOw=s360,宜蘭縣壯圍鄉古結路49號,250,4.1,晚餐海鮮燒肉
薩莉亞 西門店,https://ifoodie.tw//restaurant/647559e501ba3323afbf4472-薩莉亞-西門店,https://lh3.googleusercontent.com/8xHp7rGKfH-zhzyMUWilQhJssj2Gj5bfWCZT5Q1RYjXfwEFQk6MmaLKDiLWAhrGLTUWua7s401wlfeQe1DGks7O-bN3BV5VNZLaER8ep4Q3M=s360,臺北市萬華區峨眉街37號2樓,250,4.0,義式料理午餐晚餐
大師兄銷魂麵舖,https://ifoodie.tw//restaurant/5984b9452756dd22a5bd3115-大師兄銷魂麵舖,https://lh3.googleusercontent.com/JWAfjrSOU8BW_Xm9EijsmTP48YFtncGGeQslJSCZfg8XqZcONP9RD3O6A-MT9ylxy_eQ9Mb6Jg1fT3sov5nN5XFuq83-iYkH5qJiicg5YSh0=s360,臺北市中山區中山北路二段42巷36號,300,3.6,小吃午餐晚餐
Lawry's The Prime Rib Taipei,https://ifoodie.tw//restaurant/559d43e0c03a103ee86c59df-Lawry-s-The-Prime-Ri,https://lh3.ggpht.com/Hr4090ZBu1zfC8ZczKYhl1vE4mNIzdBGrzmoI7j9wXdgG3ESTxwyFaoPD0d0PQQ9UIGGXWhlhPGmWsBm2GwfO8PBdXZyTJ2k=s360,臺北市信義區松仁路28號6樓,2000,4.4,牛排精緻高級約會餐廳午餐
愛披薩,https://ifoodie.tw//restaurant/568ffa1b2756dd533122efc3-愛披薩,https://lh3.googleusercontent.com/uPmxOaS1HFt2gmAatb2obERYd9LcDrQz-SwYnqIwGt2ESxj17MvUBqLkk8TIrP5QNw8M2Sm1Eu9tQGzYVSB9XJxec7gx8g=s360,臺北市士林區前港街30號,400,4.5,義式料理午餐晚餐下午茶
添好運 HOYII北車站店,https://ifoodie.tw//restaurant/559d5538c03a103ee86c64cd-添好運-HOYII北車站店,https://lh3.googleusercontent.com/9sABGxaTsrBgT26Gvim6jbPGBXme4CADhLoMrvT4Fvyy-dL4lX0xrXtd8WVtPzAFWjr1rsraG6D9ZTyjkjcSMsk_96yYQBE=s360,臺北市中正區忠孝西路一段36號,300,4.0,港式料理中式料理約會餐廳合菜
輕井澤 文心南二店,https://ifoodie.tw//restaurant/5b3d0e442756dd724d43eefa-輕井澤-文心南二店,https://lh3.googleusercontent.com/3KUNc7avjLn_kima_GfYE-GP-QFYlyroorrs8GCaBQiLqIlZ10nZe_EXheWOuqTIfQgvwqEKMeqLOYhC2XzFSX5em9lV-g=s360,臺中市南屯區文心南路58之1號,280,4.3,火鍋宵夜午餐晚餐
富基漁港,https://ifoodie.tw//restaurant/63f30efee94eda19fbff46b0-富基漁港,https://lh3.googleusercontent.com/XrdZ1QKuC_uBr99wN2sEyB4AjFdY02WcU9uaUChLD4RIfpMj3MWkaOlR9ltP9jERsIALsJWJd6XXQoKUw9HUqnp4IBdurXCm72DvYetM0Ov4=s360,新北市石門區楓林路15.16號,500,3.9,合菜午餐晚餐
海龍珠海鮮餐廳,https://ifoodie.tw//restaurant/55a51cb5c03a10241de6493f-海龍珠海鮮餐廳,https://lh6.ggpht.com/7mPnWH-yJP2SG9MrVyo1jsQrAzmx7uXHuAXSToMm47r9EVb_kFlvNoH7K0Wkj_qVZ_Xj-JvArC581ognJ8sbe15pOiMOaGYh=s360,基隆市安樂區基金三路71之7號,3500,3.8,中式料理合菜午餐晚餐
凪ラーメン豚王拉麵,https://ifoodie.tw//restaurant/559de21ec03a103ee86cba3a-凪-豚王拉麵,https://lh3.googleusercontent.com/0jmIVaFRUcDC15k8ys5sMCute95IRSML5tiC6aH8kBZGaDpdUfna94wkprdkzsZcWoR7IJx6xeQozLV4otaRnX5fEqleaqB7w6DYMZodwP24=s360,臺北市萬華區漢中街52號6樓,250,4.4,拉麵日本料理午餐晚餐
TASTY西堤牛排 高雄中山店,https://ifoodie.tw//restaurant/559b44f9c03a1002dd4db527-TASTY西堤牛排-高雄中山店,https://lh3.googleusercontent.com/RHdH92H0rXHgrvktsik-dHKQaIUjZq1_inc6ch2Zu8veHCBfG253qiiFYBPLufUN-tP-qmjnuKLUx1RPea_bs98VsaJixr3V4-bjQfhcg5g6Mw=s360,高雄市新興區中山二路472號2F,568,4.5,牛排午餐晚餐
高雄中央公園英迪格酒店,https://ifoodie.tw//restaurant/58ab2fbf2756dd1e61effd27-高雄中央公園英迪格酒店,https://lh3.googleusercontent.com/S6WeWtLuI5J5iLmXJrerisXD7UP2k3i1y3y24Jk0dGBqt5P2RK4qdO8Bk88strInApis1dxHrpQ8XLz08x7WixfRhfLa0pUj=s360,高雄市新興區中山一路4號,688,4.4,酒吧咖啡約會餐廳晚餐
Mr.雪腐,https://ifoodie.tw//restaurant/559c26f7c03a101f6d8b8c2b-Mr-雪腐,https://lh3.googleusercontent.com/1VUmgUHQb0u34piWMKv8b6clQC2HaspxbL1cEeh0qgV_o-MmgSR3ya7Ldyil9JPPrjvMGt0oDuR30TxF1JvW35UD89W9Hqs=s360,新北市永和區得和路2號,90,4.6,甜點火鍋小吃冰品飲料
媽媽嘴咖啡,https://ifoodie.tw//restaurant/55a5ebf7c03a102ec14157c3-媽媽嘴咖啡,https://lh4.ggpht.com/E9Hk661XKoW2BUuivXeTgG0Ejr4TUUTHT13qjk17jk5Zy2AVXMsFzdGNl9umywadeTXpQVeaFMJ04VFxxEyCRwIDo0df_6TJ=s360,新北市八裏區龍米路二段86之9號,150,3.9,咖啡下午茶輕食
韓鄉韓國料理,https://ifoodie.tw//restaurant/559bbaf1c03a101f6d8b5997-韓鄉韓國料理,https://lh3.ggpht.com/qZBxT1mG77Q458uVUYMP4oi9jSAuVE9oiZoDU6cKOqfe84WdOUFEX2_jWG6KEQevRtJXjC9Kpf2vWQr45zYbwrBBXjHFVck=s360,臺中市西區市府路39號,190,4.1,約會餐廳午餐晚餐
Wayne's Boston 波士頓美式龍蝦牛排餐廳,https://ifoodie.tw//restaurant/55a5bf95c03a10241de67fb8-Wayne-s-Boston-波士頓美式,https://lh3.googleusercontent.com/OPC1GDtg0O-cim_PrXWXsI0K6_Vw72hqvHNQ0PBEWZ2Tyo6pwhkeRMmHj-yHjZyUC7eB_0kXj2OeKiFPOS6Vo8sY4d1E67A=s360,臺北市中山區新生北路一段88號,1680,4.4,牛排酒吧精緻高級晚餐
右舍咖啡,https://ifoodie.tw//restaurant/5594e83ac03a1010d8359fe6-右舍咖啡,https://lh3.googleusercontent.com/8--tfxAuGktlG2sPGp4whLrsrJuWPXr981NNqUaYjwYeaDjelkk4Fg-M1pUYmUeIRqe4-SLHaG110VJ7NVX_ENT2ua4qLBpq=s360,彰化縣員林鎮萬年路三段67號,100,4.5,甜點蛋糕下午茶
阿秋大肥鵝餐廳旗艦店,https://ifoodie.tw//restaurant/559be5f5c03a101f6d8b6df8-阿秋大肥鵝餐廳旗艦店,https://lh3.googleusercontent.com/5Mn_EHk5ByH19qTF2d_F5ZjZUn83xaHzll6dIcCq41jYNChkjkkICnUfWWHs6AO3ewU_RlDFBsi0k9cywugV6urbiTAbTIUm0KP3DGwXGEE=s360,臺中市北屯區崇德路三段833號,149,4.1,中式料理港式料理合菜午餐
東東宴會式場-華平囍嫁館,https://ifoodie.tw//restaurant/649c353701ba334e9f8a60f5-東東宴會式場-華平囍嫁館,https://lh3.googleusercontent.com/DueiKGrPk8KqDv6kSgpvG6XkdZ1pQMYnI3VItJKQj5J2xTb3GPoNpVjRyi8B7A5QLhFcG2hexCCxocFK8CqGWHzrQM37I4bRoyiOEgH0ZGeMxQ=s360,臺南市安平區華平路156號,600,4.3,中式料理午餐晚餐
手信霧隱城,https://ifoodie.tw//restaurant/64bb173b77b9e91fb1c788fe-手信霧隱城,https://lh3.googleusercontent.com/Wi-y9WsLv6drMKSXFrTLekt3jsgoA31pmIo4h8ShtUPr9ZnegfDamBaD_87g7CbaIBtx4m9nTZk107hgczUdFZX2p8h8Zg1-rm5eOMIT3r52=s360,桃園市龍潭區民豐一街99號,150,4.6,甜點
蘇澳服務區,https://ifoodie.tw//restaurant/6438030b01ba333e0c864656-蘇澳服務區,https://lh3.googleusercontent.com/ql0DxUfyDY3evFjO6xIe6VeQkUU19R3suX_-lEdwG7FeFKjqnTfly525EdKoYjkQ-gj9MInX6qb7KxZk14x3UZBV2VRNaU74lesJSlsmC4gr=s360,宜蘭縣蘇澳鎮蘇新路81號,605,4.3,早餐午餐晚餐
Pier No. 1,https://ifoodie.tw//restaurant/5b34d790f524680202be9e72-Pier-No-,https://lh3.googleusercontent.com/zEkfqkpdJPscSM1m4OCtLsZYUx3EjKV_MJSkEiKqGcrw92mkCTorsC4hdxWZkSsEKFy-chfitCyL-iGAhcZQZG2VcpczxHBhSyeUAVYdRVQ=s360,高雄市新興區中山一路4號15樓,234,4.3,酒吧精緻高級約會餐廳
青青食尚花園會館,https://ifoodie.tw//restaurant/559dd921c03a103ee86cb3f6-青青食尚花園會館,https://lh3.googleusercontent.com/w9FQG0ngL7K2NJ25yzEjo1pj2guQuoMQHKsKtW2Em4J66dFpf4gEsFtd6RcxooEXXF32rz6io4EtPta-NyBOxTEpGQoBpyRfFCf4ocWg2xTV=s360,臺北市士林區至善路二段266巷32號,200,4.4,中式料理合菜午餐晚餐
Kiosk,https://ifoodie.tw//restaurant/559dc0a0c03a103ee86ca523-Kiosk,https://lh3.googleusercontent.com/0Lm-ftA1sXfSDzSqrol-wC4dh8nWXHsOg8rJaE33-xVTkTxtvkBXruNGE0EOES88rZDLPOAWjMyPDKfha_wvWvR_l0i2KFQ_TJWCoF4Y-t_Iew=s360,臺北市中山區新生北路一段40號,990,4.4,咖啡甜點早午餐蛋糕
潮港城國際美食館,https://ifoodie.tw//restaurant/5877c7312756dd4b7d6405a4-潮港城國際美食館,https://lh3.googleusercontent.com/ueyRGhQqhASAOTgKWzfJyIVyZ0owQnoDr0g5MZuiZzcTAuo8JBn4YGkOfOZ-8SwE-0KwTpVEenu6or8ReWd4lnDgMgjd6bE60N683tOD_P6J=s360,臺中市南屯區環中路四段2號,40,4.1,約會餐廳日本料理午餐晚餐
炸彈蔥油餅 黃車,https://ifoodie.tw//restaurant/5593c6bac03a101e1f6c3535-炸彈蔥油餅-黃車,https://lh3.googleusercontent.com/Jx8GIRsg040HIsb5GUEAC_cXyJ_f6PRrC14Nik6c1CikmR464MhhhiX4rm4Pgw3cfOWPpok3JjCkFN2IKBbcwly6t2rlD3c=s360,花蓮縣花蓮市復興街102號,390,4.2,小吃下午茶
新社莊園古堡,https://ifoodie.tw//restaurant/583c72052756dd5787aa3443-新社莊園古堡,https://lh3.googleusercontent.com/gu9Dr9Ejzfx-mmt9srsLn4UNr29261bnyEY8V8gwaYbHYbHN6sBq28zp8vyrTlfTRVsowxrZ-_F8-em_TkoNDRkN44UluQ=s360,臺中市新社區協中街23號,100,4.2,午餐
世界豆漿大王,https://ifoodie.tw//restaurant/55a5a15ec03a10241de67676-世界豆漿大王,https://lh4.ggpht.com/-gjwlm9TPlrDoU5jhIWgB2Vy40AlVQSDe04Ej5OtDdDWMdFH8E45zyQOxu6btqVlvF0utc2mUDYeSuRuOhSEyXyU1g9WioE=s360,新北市永和區永和路二段284號,300,3.8,早餐小吃宵夜午餐
Burger Joint 7分so 美式廚房 - 崇德店,https://ifoodie.tw//restaurant/566c643b2756dd2459ccb64f-Burger-Joint-分so-美式廚,https://lh3.googleusercontent.com/djk68Wa6c5HSoXGcJo-9bVEXdHQimmC09SYLaUet8k09Ye4FHdmgox5njJtYHVkS686VrRbz_6t4Tp3G814tGDmMQCHVxrA=s360,臺中市北區崇德路一段518號,300,4.8,午餐晚餐下午茶
輕鬆煮,https://ifoodie.tw//restaurant/5f1fdb2d2261390c02442062-輕鬆煮,https://lh3.googleusercontent.com/GN-TM_OkaDI-lsN8ADeP84BQqZmKrWoquqrF3GbFGZYFNKGcSg6JnFS-WVO4--3jXHGwGzwy9-r59Pq5Sf_cx0EIwi0ZcQ=s360,臺北市中山區民生東路二段101號,600,4.9,火鍋午餐晚餐
VEGE TEJI YA 菜豚屋,https://ifoodie.tw//restaurant/559dc0dac03a103ee86ca54a-VEGE-TEJI-YA-菜豚屋,https://lh3.googleusercontent.com/p5eRyQTPIN_53rAX-R10b9ufaf8WTCCyzdv-OPrl4vUgZ-zO-2U8PW4KfF_dtrGr-Z_ClNeShVBHqH5pjmXOeekC50qm9A=s360,臺北市松山區八德路二段410巷16弄8號,300,4.4,晚餐韓式料理燒肉
苗栗客家圓樓,https://ifoodie.tw//restaurant/5b952c7a2756dd1648544f2a-苗栗客家圓樓,https://lh3.googleusercontent.com/Yi653Kdh2dgSzswPr3XvwEHVe4ncP_SiAQ7RnUnkC1tSqlWF3QjiFItPEhtdF8X6QxQmtm2XPJ-AL-TuOWNzsukOAUaYsGA=s360,苗栗縣後龍鎮校椅裏7鄰新港三路295號,150,3.4,甜點冰品飲料午餐
青花驕板橋 縣民大道店,https://ifoodie.tw//restaurant/5e2c4ec22756dd184b963bfe-青花驕板橋-縣民大道店,https://lh3.googleusercontent.com/cXjCwIIALwBkY6RNkU_A40jT2z2PWI_9fCaUVMN0o9eeipjeqx928vG5f-q89KkZnpLA0AZKdpeWc70GdaamC4KIsB-NMkk9=s360,新北市板橋區縣民大道二段1號,800,4.6,火鍋宵夜午餐晚餐
台北花卉村,https://ifoodie.tw//restaurant/6093fb8d7cc7fc6a54181309-台北花卉村,https://lh3.googleusercontent.com/d_VdfdhAOk8nujYRkm81-uHuCzAYU-W2yga5stbI51MZGFz9FAW_vin-cKF4gnuEe6pmNKo7wMZMAD60qBeoyanMHAglqrrvFQ2w9mMbC8A0=s360,臺北市士林區延平北路七段18之2號,150,4.0,午餐下午茶
八里BaLi水灣四季景觀餐廳,https://ifoodie.tw//restaurant/559c038bc03a101f6d8b7b81-八里BaLi水灣四季景觀餐廳,https://lh5.ggpht.com/NmuThb24WqNdllWZ7Z4lTYmNzL9JIT7aN_TgxCdkq1Mdb8Pv9vMsm7IgI8aYRGa_HsJZgn01arYAIzIpGQHRSJK8XWhP_A=s360,新北市八裏區觀海大道39號,250,4.5,精緻高級景觀餐廳約會餐廳午餐
福原豆腐店,https://ifoodie.tw//restaurant/55a5a1ecc03a10241de676a8-福原豆腐店,https://lh3.googleusercontent.com/yWc2zohEnrZYaXPwBXRsVCyR31GhTDQNTM5uvt5koFOAIAUlTOd1zhI6vb3PSVXptfMUucZbrR41R_Mj3jrZsqg-5ddrskoVBXFgFNyBmfE=s360,臺東縣池上鄉中西三路70號,135,4.4,小吃冰品飲料甜點午餐
Sugar Miss,https://ifoodie.tw//restaurant/580bab072756dd486be546f5-Sugar-Miss,https://lh3.googleusercontent.com/XNe9vqzAdENinYnCYFPTPh-cJBa2OzrD942vkNVcF0rIj8j-1CN4SgLRydJxX_yvkcxjf7SpYE6ee9OBbEZ0_9eTQku9l0w=s360,台北市大安區光復南路290巷4號,300,4.3,甜點蛋糕約會餐廳咖啡
和牛涮樂日式涮涮鍋 公館店,https://ifoodie.tw//restaurant/5fe16052226139731a906b91-和牛涮樂日式涮涮鍋-公館店,https://lh3.googleusercontent.com/XdQ-IuEnEpTqhHl83Iv6EgO5g80UkI9xDn6SyZsEApLnLHJRj7RX2cBYr4ennc9yxByqNBKbUG6va_8yL8DrpvbAdPOpV1rFdRNUkPN276Dq=s360,臺北市中正區汀州路三段92號,900,4.6,日本料理咖哩精緻高級約會餐廳
締藏和牛燒肉,https://ifoodie.tw//restaurant/56d54c15699b6e4de7cbe468-締藏和牛燒肉,https://lh3.googleusercontent.com/9aNdJ4o0rdduQgR7p6dSP3t9zTXsnnTb2dY8BYB3Kpt1DtAudMQqzLsrRFl1cNmbswCBdHK4FawwH7OBmr5bbhjqb9xYLm4=s360,台中市南屯區大觀路36號,3000,4.9,火鍋精緻高級晚餐
瓦庫燒肉 WOW COOL,https://ifoodie.tw//restaurant/5873d25a2756dd4b7f6404da-瓦庫燒肉-WOW-COOL,https://lh3.googleusercontent.com/Sg7UIG-EfZxydpccyCU1hbECLNNq6yDMjJkLcz9xZpNCjYbcUA-kgvGcmHvdgezF3NUWUpvktwi6aOwTka5oMEo8HkuLDLzDCtxoAq0PwZca=s360,臺中市中區民權路16號,1500,4.2,日本料理精緻高級約會餐廳宵夜
春囍打邊爐 台南店,https://ifoodie.tw//restaurant/5ff2e2ead6895d29afc82623-春囍打邊爐-台南店,https://lh3.googleusercontent.com/SxZ6ctdiPt9oN0VL5FAnhjD0bTiVnjwxjPVmqFCws3j-wFJnvOAcV2eF1pLngtO7BgN9Ub2VD3s3VSi6jjByj0wMzzfeISsygIfKuZAdQEIo=s360,臺南市東區中華東路三段89號,700,4.7,火鍋合菜港式料理午餐
印月創意東方宴,https://ifoodie.tw//restaurant/559bc18dc03a101f6d8b5cc7-印月創意東方宴,https://lh3.googleusercontent.com/BiXkR5l4n66NzhZDzkHVCKql0K77lA_6Y8FE4b3sLWCABL6bn0ZWY3pIfgLhsiYRH22kwaJbQtB75BBkt656NrtfOvTd79YtkHUsyycKoPY=s360,臺中市南屯區公益路二段818號,900,4.6,中式料理甜點精緻高級約會餐廳
漢神百貨,https://ifoodie.tw//restaurant/5dc8045cd6895d3a9ad48909-漢神百貨,https://lh3.googleusercontent.com/Rn68xT77DTVOFeMVmw2Ocy6v-JxoPF6-W0CMB5yQ3WSfdjM696JxxNvS2BhEZSZ8WgGlA7pinIskziUq4D96VpgBqt8mjg8=s360,高雄市前金區成功一路266之1號,500,4.4,晚餐午餐
KoKu café 榖珈琲,https://ifoodie.tw//restaurant/5982158c2756dd22a9bd2aae-KoKu-caf-榖珈琲,https://lh3.googleusercontent.com/0XoiZJrTIa_KfLug5qrWN7NZRukbDEL22NpLhl2YJDUzeealvoWh5l7XCZpEkAErionTKeHk9-UVheNsAWquDkg1VO5vwgqbLQtkEM3YE1APiQ=s360,臺北市大安區大安路一段175巷6號,450,4.3,甜點下午茶精品咖啡
